lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff,lab_age
babylabkonstanz,mb13_babylabkonstanz,babylabkonstanz:mb13,4,1,5,hpp,236,7.753593429158111,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,12,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.07,16.05,0.9800000000000004,babylabkonstanz 6-9 mo
babylabkonstanz,mb14_babylabkonstanz,babylabkonstanz:mb14,2,1,1,hpp,238,7.819301848049282,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,17.25,-0.75,babylabkonstanz 6-9 mo
babylabkonstanz,mb15_babylabkonstanz,babylabkonstanz:mb15,3,1,5,hpp,208,6.833675564681725,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.63,18,1.370000000000001,babylabkonstanz 6-9 mo
babylabkonstanz,mb16_babylabkonstanz,babylabkonstanz:mb16,4,1,5,hpp,252,8.279260780287474,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,3.64,-11.16,babylabkonstanz 6-9 mo
babylablangessex,mb121503_babylablangessex,babylablangessex:mb121503,3,1,5,eyetracking,425,13.963039014373717,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.974,NA,babylablangessex 12-15 mo
babylablangessex,mb121505_babylablangessex,babylablangessex:mb121505,1,1,1,eyetracking,406,13.338809034907598,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.088,2.267,0.17899999999999983,babylablangessex 12-15 mo
babylablangessex,mb6901_babylablangessex,babylablangessex:mb6901,1,1,1,eyetracking,263,8.640657084188911,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,22,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.263,17.206,-0.05700000000000216,babylablangessex 6-9 mo
babylablangessex,mb6902_babylablangessex,babylablangessex:mb6902,2,1,1,eyetracking,195,6.406570841889117,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.512,14.626,4.113999999999999,babylablangessex 6-9 mo
babylablangessex,mb6903_babylablangessex,babylablangessex:mb6903,3,1,5,eyetracking,226,7.425051334702259,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.648,13.623,8.975,babylablangessex 6-9 mo
babylablangessex,mb6904_babylablangessex,babylablangessex:mb6904,4,1,5,eyetracking,233,7.655030800821355,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.914,5,-8.914,babylablangessex 6-9 mo
babylablangessex,mb6905_babylablangessex,babylablangessex:mb6905,1,1,5,eyetracking,239,7.852156057494867,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.32,17.063,-0.25700000000000145,babylablangessex 6-9 mo
babylablangessex,mb6907_babylablangessex,babylablangessex:mb6907,3,1,5,eyetracking,197,6.4722792607802875,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.926,15.807,0.8810000000000002,babylablangessex 6-9 mo
babylablangessex,mb6914_babylablangessex,babylablangessex:mb6914,2,1,1,eyetracking,217,7.129363449691992,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,16,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.655,14.218,5.563000000000001,babylablangessex 6-9 mo
babylablangessex,mb6915_babylablangessex,babylablangessex:mb6915,3,1,1,eyetracking,217,7.129363449691992,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.049,10.695,4.646,babylablangessex 6-9 mo
babylablangessex,mb6916_babylablangessex,babylablangessex:mb6916,4,1,5,eyetracking,265,8.706365503080082,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,15,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.97,5.901,-5.069000000000001,babylablangessex 6-9 mo
babylablangessex,mb91201_babylablangessex,babylablangessex:mb91201,1,1,1,eyetracking,367,12.057494866529774,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.385,4.914,2.529,babylablangessex 12-15 mo
babylablmu,22_babylablmu,babylablmu:22,2,1,1,eyetracking,368,12.09034907597536,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,21,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.48,10.75,6.27,babylablmu 12-15 mo
babylablmu,23_babylablmu,babylablmu:23,3,1,5,eyetracking,412,13.535934291581109,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.54,2.67,-9.87,babylablmu 12-15 mo
babylablmu,25_babylablmu,babylablmu:25,1,1,1,eyetracking,418,13.73305954825462,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,13,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.87,5.42,0.5499999999999998,babylablmu 12-15 mo
babylablmu,27_babylablmu,babylablmu:27,1,1,1,eyetracking,390,12.813141683778234,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.58,8.72,5.140000000000001,babylablmu 12-15 mo
babylablmu,30_babylablmu,babylablmu:30,1,1,1,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,21,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.37,13.74,-1.629999999999999,babylablmu 12-15 mo
babylablmu,31_babylablmu,babylablmu:31,1,1,1,eyetracking,416,13.66735112936345,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,25,15,NA,NA,NA,NA,NA,NA,NA,monolingual,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.68,5.33,0.6500000000000004,babylablmu 12-15 mo
babylablmu,35_babylablmu,babylablmu:35,1,1,1,eyetracking,391,12.845995893223819,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,21,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.16,13.05,-0.10999999999999943,babylablmu 12-15 mo
babylablmu,36_babylablmu,babylablmu:36,1,1,1,eyetracking,381,12.517453798767967,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.37,5.71,0.33999999999999986,babylablmu 12-15 mo
babylablmu,37_babylablmu,babylablmu:37,1,1,1,eyetracking,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.42,6.24,-2.1799999999999997,babylablmu 12-15 mo
babylablmu,38_babylablmu,babylablmu:38,1,1,1,eyetracking,433,14.225872689938399,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,16.29,11.399999999999999,babylablmu 12-15 mo
babylablmu,39_babylablmu,babylablmu:39,1,1,1,eyetracking,442,14.521560574948666,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,4.49,0.5700000000000003,babylablmu 12-15 mo
babylablmu,40_babylablmu,babylablmu:40,2,1,1,eyetracking,414,13.60164271047228,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,18,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98,NA,NA,babylablmu 12-15 mo
babylablmu,42_babylablmu,babylablmu:42,4,1,5,eyetracking,411,13.503080082135524,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,13,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.73,-3.0699999999999994,babylablmu 12-15 mo
babylablmu,44_babylablmu,babylablmu:44,2,1,1,eyetracking,453,14.882956878850102,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,NA,NA,babylablmu 12-15 mo
babylablmu,45_babylablmu,babylablmu:45,3,1,5,eyetracking,399,13.1088295687885,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,F,13,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.74,NA,babylablmu 12-15 mo
babylablmu,47_babylablmu,babylablmu:47,1,1,1,eyetracking,413,13.568788501026694,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,21,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74,7.13,0.3899999999999997,babylablmu 12-15 mo
babylablmu,50_babylablmu,babylablmu:50,2,1,1,eyetracking,436,14.324435318275153,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,21,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,4.49,2.4200000000000004,babylablmu 12-15 mo
babylablmu,52_babylablmu,babylablmu:52,4,1,5,eyetracking,446,14.652977412731007,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,NA,NA,babylablmu 12-15 mo
babylablmu,57_babylablmu,babylablmu:57,3,1,5,eyetracking,431,14.160164271047227,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,10,13,NA,NA,NA,NA,NA,NA,NA,monolingual,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57,NA,babylablmu 12-15 mo
babylablmu,69_babylablmu,babylablmu:69,3,1,5,eyetracking,427,14.028747433264886,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,18,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.23,4.32,2.0900000000000003,babylablmu 12-15 mo
babylablmu,70_babylablmu,babylablmu:70,4,1,5,eyetracking,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,4.04,-3.76,babylablmu 12-15 mo
babylablmu,72_babylablmu,babylablmu:72,3,1,5,eyetracking,398,13.075975359342916,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,14,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.45,2.62,0.16999999999999993,babylablmu 12-15 mo
babylablmu,74_babylablmu,babylablmu:74,4,1,5,eyetracking,384,12.616016427104723,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,21,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,7.07,-4.5,babylablmu 12-15 mo
babylablmu,76_babylablmu,babylablmu:76,1,1,1,eyetracking,426,13.995893223819301,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,21,21,NA,NA,NA,NA,NA,NA,NA,monolingual,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.56,NA,babylablmu 12-15 mo
babylablmu,80_babylablmu,babylablmu:80,2,1,1,eyetracking,377,12.386036960985626,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.64,14.93,8.29,babylablmu 12-15 mo
babylabnijmegen,ba0169_babylabnijmegen,babylabnijmegen:ba0169,1,1,1,hpp,245,8.049281314168377,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,20.5,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,20.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,17.48,11.97,babylabnijmegen 6-9 mo
babylabnijmegen,ba0369_babylabnijmegen,babylabnijmegen:ba0369,3,1,5,hpp,257,8.4435318275154,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.23,17.23,5,babylabnijmegen 6-9 mo
babylabnijmegen,ba0569_babylabnijmegen,babylabnijmegen:ba0569,2,1,1,hpp,208,6.833675564681725,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16.5,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.58,2.88,-10.7,babylabnijmegen 6-9 mo
babylabnijmegen,ba0669_babylabnijmegen,babylabnijmegen:ba0669,1,1,1,hpp,253,8.31211498973306,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32,14.04,9.719999999999999,babylabnijmegen 6-9 mo
babylabnijmegen,ba0769_babylabnijmegen,babylabnijmegen:ba0769,4,1,5,hpp,252,8.279260780287474,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,22,15,NA,NA,NA,NA,NA,NA,NA,monolingual,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,5.89,-10.91,babylabnijmegen 6-9 mo
babylabnijmegen,ba0869_babylabnijmegen,babylabnijmegen:ba0869,2,1,1,hpp,209,6.86652977412731,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.12,17.6,2.480000000000002,babylabnijmegen 6-9 mo
babylabnijmegen,ba0969_babylabnijmegen,babylabnijmegen:ba0969,3,1,5,hpp,228,7.490759753593429,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,16.5,15,NA,NA,NA,NA,NA,NA,NA,monolingual,15.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.33,18,0.6700000000000017,babylabnijmegen 6-9 mo
babylabnijmegen,ba1069_babylabnijmegen,babylabnijmegen:ba1069,1,1,1,hpp,270,8.870636550308008,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16.5,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,16.42,13.180000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba1169_babylabnijmegen,babylabnijmegen:ba1169,4,1,5,hpp,255,8.37782340862423,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,22,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.76,11.91,-1.8499999999999996,babylabnijmegen 6-9 mo
babylabnijmegen,ba1269_babylabnijmegen,babylabnijmegen:ba1269,3,1,1,hpp,231,7.5893223819301845,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,11.28,-6.720000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba1369_babylabnijmegen,babylabnijmegen:ba1369,3,1,5,hpp,252,8.279260780287474,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.97,18,1.0300000000000011,babylabnijmegen 6-9 mo
babylabnijmegen,ba1469_babylabnijmegen,babylabnijmegen:ba1469,1,1,1,hpp,213,6.997946611909651,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,19,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.16,15.83,10.67,babylabnijmegen 6-9 mo
babylabnijmegen,ba1569_babylabnijmegen,babylabnijmegen:ba1569,4,1,5,hpp,214,7.030800821355236,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,13.5,14,NA,NA,NA,NA,NA,NA,NA,monolingual,13.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.88,16.19,-1.6899999999999977,babylabnijmegen 6-9 mo
babylabnijmegen,ba1669_babylabnijmegen,babylabnijmegen:ba1669,3,1,5,hpp,215,7.063655030800821,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,22,18,NA,NA,NA,NA,NA,NA,NA,monolingual,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.15,16.1,10.950000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba1769_babylabnijmegen,babylabnijmegen:ba1769,2,1,1,hpp,266,8.739219712525667,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.85,4.62,-11.23,babylabnijmegen 6-9 mo
babylabnijmegen,ba1869_babylabnijmegen,babylabnijmegen:ba1869,1,1,1,hpp,217,7.129363449691992,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,17,20,NA,NA,NA,NA,NA,NA,NA,monolingual,20.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38,16.92,2.540000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba1969_babylabnijmegen,babylabnijmegen:ba1969,2,1,1,hpp,262,8.607802874743326,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.74,2.96,-8.780000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba2069_babylabnijmegen,babylabnijmegen:ba2069,4,1,5,hpp,263,8.640657084188911,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,F,15,19,NA,NA,NA,NA,NA,NA,NA,monolingual,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.09,16.34,11.25,babylabnijmegen 6-9 mo
babylabnijmegen,ba2269_babylabnijmegen,babylabnijmegen:ba2269,3,1,5,hpp,270,8.870636550308008,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,16.5,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,7.21,2.3099999999999996,babylabnijmegen 6-9 mo
babylabnijmegen,ba2369_babylabnijmegen,babylabnijmegen:ba2369,1,1,1,hpp,249,8.180698151950718,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.81,18,12.190000000000001,babylabnijmegen 6-9 mo
babylabnijmegen,ba2669_babylabnijmegen,babylabnijmegen:ba2669,3,1,5,hpp,245,8.049281314168377,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,14.5,15,NA,NA,NA,NA,NA,NA,NA,monolingual,14.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.09,15.82,2.7300000000000004,babylabnijmegen 6-9 mo
babylabnijmegen,ba2769_babylabnijmegen,babylabnijmegen:ba2769,4,1,5,hpp,245,8.049281314168377,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.08,17.43,1.3500000000000014,babylabnijmegen 6-9 mo
babylabnijmegen,ba2869_babylabnijmegen,babylabnijmegen:ba2869,1,1,1,hpp,183,6.012320328542095,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24,17.49,14.249999999999998,babylabnijmegen 6-9 mo
babylabnijmegen,ba2969_babylabnijmegen,babylabnijmegen:ba2969,2,1,1,hpp,214,7.030800821355236,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.22,17.6,15.38,babylabnijmegen 6-9 mo
babylabnijmegen,ba3169_babylabnijmegen,babylabnijmegen:ba3169,3,1,5,hpp,215,7.063655030800821,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,15,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.63,12.22,-2.41,babylabnijmegen 6-9 mo
babylabnijmegen,ba3269_babylabnijmegen,babylabnijmegen:ba3269,4,1,5,hpp,236,7.753593429158111,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16,13.68,9.52,babylabnijmegen 6-9 mo
babylabparisdescartes1,lpp110o12_babylabparisdescartes1,babylabparisdescartes1:lpp110o12,1,1,1,hpp,374,12.28747433264887,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,17,16,NA,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.471,13.12,8.649,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,lpp111o21_babylabparisdescartes1,babylabparisdescartes1:lpp111o21,2,1,1,hpp,406,13.338809034907598,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,F,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.781,8.651,2.87,babylabparisdescartes1 12-15 mo
babylabparisdescartes1,lpp112o22_babylabparisdescartes1,babylabparisdescartes1:lpp112o22,2,1,1,hpp,408,13.404517453798768,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,17,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.309,8.793,-6.516,babylabparisdescartes1 12-15 mo
