subid,lab,trial_num,stimulus_num,trial_error,method,age_days,session_error,lang_group,lang1,lang1_exposure,lang2,lang2_exposure,lang3,lang3_exposure,lang4,lang4_exposure,gender,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,nae,nae_exp,SES,age_mo,age_group,out_of_age,ADS,IDS,diff
wsigoettingen_b101,wsigoettingen,3,3,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,6.17,7.44,1.2700000000000005
wsigoettingen_b101,wsigoettingen,4,4,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,16.93,12.14,-4.789999999999999
wsigoettingen_b101,wsigoettingen,5,5,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,16.92,17.44,0.5199999999999996
wsigoettingen_b101,wsigoettingen,6,6,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,17.4,9.66,-7.739999999999998
wsigoettingen_b101,wsigoettingen,7,7,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,15.86,16.47,0.6099999999999994
wsigoettingen_b101,wsigoettingen,8,8,FALSE,singlescreen,195,FALSE,bilingual,russian,47,german,51,french,3,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,22,6.406570841889117,6-9 mo,FALSE,9.01,16.63,7.619999999999999
wsigoettingen_b102,wsigoettingen,1,1,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,17.49,17.23,-0.259999999999998
wsigoettingen_b102,wsigoettingen,2,2,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,17.7,16.85,-0.8499999999999979
wsigoettingen_b102,wsigoettingen,3,3,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,11.06,17.06,5.999999999999998
wsigoettingen_b102,wsigoettingen,4,4,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,8.73,6.87,-1.8600000000000003
wsigoettingen_b102,wsigoettingen,5,5,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,7.94,5.13,-2.8100000000000005
wsigoettingen_b102,wsigoettingen,6,6,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,11.32,5.09,-6.23
wsigoettingen_b102,wsigoettingen,7,7,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,9.22,8.08,-1.1400000000000006
wsigoettingen_b102,wsigoettingen,8,8,FALSE,singlescreen,225,FALSE,bilingual,german,50,bulgarian,50,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,15.99,7.36,-8.629999999999999
wsigoettingen_b104,wsigoettingen,1,5,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,13.35,4.1,-9.25
wsigoettingen_b104,wsigoettingen,2,7,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,14.62,14.6,-0.019999999999999574
wsigoettingen_b104,wsigoettingen,3,1,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,2,NA,NA
wsigoettingen_b104,wsigoettingen,4,3,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,2.81,2.26,-0.5500000000000003
wsigoettingen_b104,wsigoettingen,5,2,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,12.88,13.16,0.27999999999999936
wsigoettingen_b104,wsigoettingen,6,4,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,5.12,14.25,9.129999999999999
wsigoettingen_b104,wsigoettingen,7,6,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,14.62,16.44,1.820000000000002
wsigoettingen_b104,wsigoettingen,8,8,FALSE,singlescreen,209,FALSE,bilingual,german,63,english,37,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,6.86652977412731,6-9 mo,FALSE,16.43,4.62,-11.809999999999999
wsigoettingen_b106,wsigoettingen,1,1,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,4.47,5.43,0.96
wsigoettingen_b106,wsigoettingen,2,2,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,2.92,5.96,3.04
wsigoettingen_b106,wsigoettingen,3,3,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,4.41,3.14,-1.27
wsigoettingen_b106,wsigoettingen,4,4,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,2.35,4.54,2.19
wsigoettingen_b106,wsigoettingen,5,5,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,4.52,3.52,-0.9999999999999996
wsigoettingen_b106,wsigoettingen,6,6,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,3.43,11.8,8.370000000000001
wsigoettingen_b106,wsigoettingen,7,7,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,10.59,5.44,-5.1499999999999995
wsigoettingen_b106,wsigoettingen,8,8,FALSE,singlescreen,183,FALSE,bilingual,german,55,english,25,dutch,20,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,16,6.012320328542095,6-9 mo,FALSE,5.21,4.27,-0.9400000000000004
wsigoettingen_b107,wsigoettingen,1,5,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,5.95,15.01,9.059999999999999
wsigoettingen_b107,wsigoettingen,2,7,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,5.33,2.97,-2.36
wsigoettingen_b107,wsigoettingen,3,1,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,17.49,17.55,0.060000000000002274
wsigoettingen_b107,wsigoettingen,4,3,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,14.66,13.65,-1.0099999999999998
wsigoettingen_b107,wsigoettingen,5,2,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,9.35,10.11,0.7599999999999998
wsigoettingen_b107,wsigoettingen,6,4,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,2.49,10.88,8.39
wsigoettingen_b107,wsigoettingen,7,6,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,2.28,5.01,2.73
wsigoettingen_b107,wsigoettingen,8,8,FALSE,singlescreen,222,FALSE,bilingual,german,29,lithuanian,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.293634496919918,6-9 mo,FALSE,16.63,2.89,-13.739999999999998
wsigoettingen_m225,wsigoettingen,1,1,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,17.51,7.88,-9.630000000000003
wsigoettingen_m225,wsigoettingen,2,2,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,15.25,13.92,-1.33
wsigoettingen_m225,wsigoettingen,3,3,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,14.36,13.81,-0.5499999999999989
wsigoettingen_m225,wsigoettingen,4,4,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,12.78,5.44,-7.339999999999999
wsigoettingen_m225,wsigoettingen,5,5,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,8.81,15.27,6.459999999999999
wsigoettingen_m225,wsigoettingen,6,6,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,4.61,11.62,7.009999999999999
wsigoettingen_m225,wsigoettingen,7,7,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,10.5,3.89,-6.609999999999999
wsigoettingen_m225,wsigoettingen,8,8,FALSE,singlescreen,219,FALSE,bilingual,german,53,french,38,english,9,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.195071868583162,6-9 mo,FALSE,3.77,2.93,-0.8399999999999999
wsigoettingen_b112,wsigoettingen,1,5,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,7.47,17.35,9.880000000000003
wsigoettingen_b112,wsigoettingen,2,7,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,7.26,4.77,-2.49
wsigoettingen_b112,wsigoettingen,3,1,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,5.87,6.89,1.0199999999999996
wsigoettingen_b112,wsigoettingen,4,3,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,7.25,14.92,7.67
wsigoettingen_b112,wsigoettingen,5,2,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,5.29,6.02,0.7299999999999995
wsigoettingen_b112,wsigoettingen,6,4,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,3.7,4.73,1.0300000000000002
wsigoettingen_b112,wsigoettingen,7,6,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,4.32,6.39,2.0699999999999994
wsigoettingen_b112,wsigoettingen,8,8,FALSE,singlescreen,222,FALSE,bilingual,german,42,russian,43,english,8,italian,7,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,NA,7.293634496919918,6-9 mo,FALSE,5.91,7.02,1.1099999999999994
wsigoettingen_b115,wsigoettingen,1,5,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,11.05,3.14,-7.91
wsigoettingen_b115,wsigoettingen,2,7,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,14.06,2.3,-11.760000000000002
wsigoettingen_b115,wsigoettingen,3,1,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,10.91,3.17,-7.74
wsigoettingen_b115,wsigoettingen,4,3,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,9.85,14.96,5.110000000000001
wsigoettingen_b115,wsigoettingen,5,2,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,2.2,NA,NA
wsigoettingen_b115,wsigoettingen,6,4,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,15.52,NA,NA
wsigoettingen_b115,wsigoettingen,7,6,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,NA,7.07,NA
wsigoettingen_b115,wsigoettingen,8,8,FALSE,singlescreen,225,FALSE,bilingual,german,29,french,71,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,7.392197125256674,6-9 mo,FALSE,3.06,4.75,1.69
wsigoettingen_b119,wsigoettingen,1,5,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,7.02,16.7,9.68
wsigoettingen_b119,wsigoettingen,2,7,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,14.54,15.33,0.7900000000000009
wsigoettingen_b119,wsigoettingen,3,1,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,14.79,14.68,-0.10999999999999943
wsigoettingen_b119,wsigoettingen,4,3,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,9.97,4.67,-5.300000000000001
wsigoettingen_b119,wsigoettingen,5,2,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,16.19,4.86,-11.330000000000002
wsigoettingen_b119,wsigoettingen,6,4,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,10.66,10.03,-0.6300000000000008
wsigoettingen_b119,wsigoettingen,7,6,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,14.87,11.4,-3.469999999999999
wsigoettingen_b119,wsigoettingen,8,8,FALSE,singlescreen,264,FALSE,bilingual,german,70,english,30,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,21,8.673511293634498,6-9 mo,FALSE,5.06,3.75,-1.3099999999999996
wsigoettingen_b201,wsigoettingen,1,1,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,16.5,17.66,1.1600000000000001
wsigoettingen_b201,wsigoettingen,2,2,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,16.86,12.79,-4.07
wsigoettingen_b201,wsigoettingen,3,3,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,7.88,12.18,4.3
wsigoettingen_b201,wsigoettingen,4,4,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,NA,NA,NA
wsigoettingen_b201,wsigoettingen,5,5,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,4.97,2.29,-2.6799999999999997
wsigoettingen_b201,wsigoettingen,6,6,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,NA,NA,NA
wsigoettingen_b201,wsigoettingen,7,7,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,5.44,6.16,0.7199999999999998
wsigoettingen_b201,wsigoettingen,8,8,FALSE,singlescreen,433,FALSE,bilingual,german,37,finnish,63,0,0,0,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,17,14.225872689938399,12-15 mo,FALSE,3.64,14.66,11.02
wsigoettingen_b202,wsigoettingen,1,1,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,17.46,8.28,-9.180000000000001
wsigoettingen_b202,wsigoettingen,2,2,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,4.28,18,13.719999999999999
wsigoettingen_b202,wsigoettingen,3,3,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,5.13,NA,NA
wsigoettingen_b202,wsigoettingen,4,4,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,3.83,NA,NA
wsigoettingen_b202,wsigoettingen,5,5,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,17.01,9.87,-7.140000000000002
wsigoettingen_b202,wsigoettingen,6,6,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,3.79,18,14.21
wsigoettingen_b202,wsigoettingen,7,7,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,16.05,10.12,-5.9300000000000015
wsigoettingen_b202,wsigoettingen,8,8,FALSE,singlescreen,376,FALSE,bilingual,german,31,polish,69,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,12,12.353182751540041,12-15 mo,FALSE,9.48,3.4,-6.08
wsigoettingen_b203,wsigoettingen,1,5,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,11.67,5.2,-6.47
wsigoettingen_b203,wsigoettingen,2,7,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,9.58,16.74,7.159999999999998
wsigoettingen_b203,wsigoettingen,3,1,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,10.22,6.11,-4.11
wsigoettingen_b203,wsigoettingen,4,3,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,9.65,13.94,4.289999999999999
wsigoettingen_b203,wsigoettingen,5,2,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,5.21,8.68,3.4699999999999998
wsigoettingen_b203,wsigoettingen,6,4,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,16.13,10.38,-5.749999999999998
wsigoettingen_b203,wsigoettingen,7,6,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,3.55,5.48,1.9300000000000006
wsigoettingen_b203,wsigoettingen,8,8,FALSE,singlescreen,407,FALSE,bilingual,german,25,arab,75,0,0,0,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,0,15,13.371663244353183,12-15 mo,FALSE,4.52,5.75,1.2300000000000004
