subid,lab,trial_num,trial_type,stimulus_num,looking_time,trial_error,method,age_days,session_error,lang_group,lang1,lang1_exposure,lang2,lang2_exposure,lang3,lang3_exposure,lang4,lang4_exposure,gender,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,nae,nae_exp,SES,age_mo,age_group,out_of_age,usable_pair,short_lt
babylabprinceton_manybabiesbl012,babylabprinceton,11,ADS,4,3.879,FALSE,hpp,233,FALSE,bilingual,english,50,persian,40,arabic,10,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,20,7.655030800821355,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl012,babylabprinceton,12,IDS,4,7.566,FALSE,hpp,233,FALSE,bilingual,english,50,persian,40,arabic,10,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,20,7.655030800821355,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl012,babylabprinceton,13,ADS,6,NA,FALSE,hpp,233,FALSE,bilingual,english,50,persian,40,arabic,10,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,20,7.655030800821355,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl012,babylabprinceton,14,IDS,6,2.243,FALSE,hpp,233,FALSE,bilingual,english,50,persian,40,arabic,10,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,20,7.655030800821355,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl012,babylabprinceton,16,IDS,8,6.8,FALSE,hpp,233,FALSE,bilingual,english,50,persian,40,arabic,10,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,20,7.655030800821355,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,1,IDS,1,17.302,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,2,ADS,1,14.226,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,3,IDS,2,5.775,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,4,ADS,2,9.98,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,5,ADS,3,5.151,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,7,IDS,4,13.118,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,8,ADS,4,3.012,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,9,ADS,5,13.582,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,10,IDS,5,10.552,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,11,ADS,6,3.728,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,12,IDS,6,5.63,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,13,IDS,7,3.608,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,14,ADS,7,7.94,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,15,ADS,8,6.617,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl013,babylabprinceton,16,IDS,8,13.432,FALSE,hpp,188,FALSE,bilingual,english,75,swedish,25,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,75,16,6.176591375770021,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,1,ADS,1,13.086,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,2,IDS,1,4.417,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,3,ADS,2,5.112,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,4,IDS,2,3.705,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,5,IDS,3,3.55,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,6,ADS,3,4.981,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,7,ADS,4,2.727,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,8,IDS,4,3.434,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,9,IDS,5,2.383,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,10,ADS,5,3.625,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,11,IDS,6,NA,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl014,babylabprinceton,12,ADS,6,2.167,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,13,ADS,7,NA,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl014,babylabprinceton,14,IDS,7,3.852,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl014,babylabprinceton,15,IDS,8,NA,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl014,babylabprinceton,16,ADS,8,15.476,FALSE,hpp,231,FALSE,bilingual,english,66,spanish,34,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,66,20,7.5893223819301845,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,1,IDS,5,3.74,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,3,ADS,7,13.315,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,4,IDS,7,4.745,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,5,ADS,1,3.512,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,6,IDS,1,4.008,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,7,ADS,3,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl015,babylabprinceton,8,IDS,3,18,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,9,ADS,2,4.338,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl015,babylabprinceton,11,IDS,4,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl015,babylabprinceton,12,ADS,4,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl015,babylabprinceton,14,ADS,6,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl015,babylabprinceton,15,IDS,8,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl015,babylabprinceton,16,ADS,8,NA,FALSE,hpp,195,FALSE,bilingual,german,60,english,40,catalan,1,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,40,17,6.406570841889117,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl016,babylabprinceton,1,ADS,5,13.311,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,2,IDS,5,6.508,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,3,IDS,7,6.16,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,4,ADS,7,3.832,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,5,IDS,1,4.983,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,6,ADS,1,4.143,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,7,IDS,3,2.894,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,8,ADS,3,3.792,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,9,IDS,2,10.038,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,10,ADS,2,6.814,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,11,ADS,4,6.955,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,12,IDS,4,NA,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl016,babylabprinceton,13,ADS,6,5.228,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,14,IDS,6,3.169,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,15,ADS,8,8.424,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl016,babylabprinceton,16,IDS,8,2.698,FALSE,hpp,261,FALSE,bilingual,german,70,english,25,catalan,5,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,25,17,8.574948665297741,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,1,ADS,1,16.501,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,2,IDS,1,10.027,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,3,ADS,2,13.465,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,4,IDS,2,13.859,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,5,IDS,3,15.265,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,6,ADS,3,6.959,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,7,ADS,4,4.343,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,8,IDS,4,3.211,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl017,babylabprinceton,9,IDS,5,NA,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl017,babylabprinceton,10,ADS,5,3.627,FALSE,hpp,218,FALSE,bilingual,english,50,spanish,50,na,0,na,0,M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,50,18,7.162217659137577,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,1,IDS,1,NA,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl019,babylabprinceton,2,ADS,1,3.297,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,3,IDS,2,11.224,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,4,ADS,2,9.679,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,5,ADS,3,13.659,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,6,IDS,3,10.483,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,7,IDS,4,9.928,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,8,ADS,4,11.893,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,9,ADS,5,2.591,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,11,ADS,6,6.959,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,13,IDS,7,NA,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl019,babylabprinceton,14,ADS,7,NA,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,NA
babylabprinceton_manybabiesbl019,babylabprinceton,15,ADS,8,2.211,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,FALSE
babylabprinceton_manybabiesbl019,babylabprinceton,16,IDS,8,NA,FALSE,hpp,191,FALSE,bilingual,german,65,english,35,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,35,20,6.275154004106776,6-9 mo,FALSE,FALSE,NA
bllumanitoba_1445,bllumanitoba,1,ADS,5,18,FALSE,hpp,418,FALSE,bilingual,mandarin,71,english,29,na,0,na,0,F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,29,18,13.73305954825462,12-15 mo,FALSE,FALSE,FALSE
