lab,subid,subid_unique,trial_order,trial_num,stimulus_num,method,age_days,age_mo,age_group,nae,gender,second_session,missing,parenta_gender,parentb_gender,parenta_education,parentb_education,bilingual_nae,lang2,lang3,lang4,bilingual_parenta_nae,bilingual_parentb_nae,bilingual_interview_lang,lang_group,SES,nae_exp,trial_error,session_error,lang1,lang1_exposure,lang2_exposure,lang3_exposure,lang4_exposure,pilot,bilingual_exposure,comm_lang_learn,monolingual_exposure,td,full_term,session_error_type_recoded,trial_error_recoded,out_of_age,ADS,IDS,diff
babylabbrookes,mb60_babylabbrookes,babylabbrookes:mb60,3,4,4,singlescreen,375,12.320328542094456,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36,5.1,1.7399999999999998
babylabbrookes,mb66_babylabbrookes,babylabbrookes:mb66,2,4,4,singlescreen,409,13.437371663244353,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.28,NA
babylabbrookes,mb74_babylabbrookes,babylabbrookes:mb74,1,4,4,singlescreen,446,14.652977412731007,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,8.58,3.4000000000000004
babylabbrookes,mb77_babylabbrookes,babylabbrookes:mb77,1,4,4,singlescreen,193,6.3408624229979464,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,20,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14,16.85,11.71
babylabbrookes,mb78_babylabbrookes,babylabbrookes:mb78,2,4,4,singlescreen,234,7.687885010266941,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,10,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.33,17.64,5.3100000000000005
babylabbrookes,mb79_babylabbrookes,babylabbrookes:mb79,3,4,3,singlescreen,218,7.162217659137577,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82,2.65,-0.16999999999999993
babylabbrookes,mb80_babylabbrookes,babylabbrookes:mb80,4,4,3,singlescreen,270,8.870636550308008,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,18,20,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.28,11.01,4.7299999999999995
babylabbrookes,mb81_babylabbrookes,babylabbrookes:mb81,4,4,3,singlescreen,229,7.523613963039014,6-9 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44,2.5,-6.9399999999999995
babylabbrookes,mb84_babylabbrookes,babylabbrookes:mb84,2,4,4,singlescreen,422,13.86447638603696,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,12,10,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03,3.95,-2.08
babylabbrookes,mb88_babylabbrookes,babylabbrookes:mb88,4,4,3,singlescreen,381,12.517453798767967,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,3.25,0.18999999999999995
babylabbrookes,mb90_babylabbrookes,babylabbrookes:mb90,2,4,4,singlescreen,262,8.607802874743326,6-9 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,7.81,2.329999999999999
babylabkingswood,mb1255_babylabkingswood,babylabkingswood:mb1255,2,4,4,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,15,16,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.579,18,8.421
babylabkingswood,mb1882_babylabkingswood,babylabkingswood:mb1882,4,4,3,hpp,401,13.174537987679672,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.198,NA
babylabkingswood,mb8399_babylabkingswood,babylabkingswood:mb8399,4,4,3,hpp,377,12.386036960985626,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.694,18,8.306
babylabkingswood,mb8697_babylabkingswood,babylabkingswood:mb8697,3,4,3,hpp,391,12.845995893223819,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,12,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.076,3.782,0.706
babylabkingswood,mb8698_babylabkingswood,babylabkingswood:mb8698,2,4,4,hpp,391,12.845995893223819,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.501,6.525,-0.976
babylabkingswood,mb8721_babylabkingswood,babylabkingswood:mb8721,1,4,4,hpp,430,14.127310061601642,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,11,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.556,12.067,2.511000000000001
babylabkingswood,mb8731_babylabkingswood,babylabkingswood:mb8731,1,4,4,hpp,401,13.174537987679672,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.473,8.545,6.072
babylabkingswood,mb8734_babylabkingswood,babylabkingswood:mb8734,3,4,3,hpp,449,14.751540041067761,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,18,17,NA,NA,NA,NA,NA,NA,NA,monolingual,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.413,6.039,3.626
babylabkingswood,mb8743_babylabkingswood,babylabkingswood:mb8743,4,4,3,hpp,397,13.043121149897331,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,19,NA,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.508,3.488,-3.02
babylabkingswood,mb8783_babylabkingswood,babylabkingswood:mb8783,3,4,3,hpp,456,14.981519507186858,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.928,7.551,1.6230000000000002
babylabkingswood,mb8806_babylabkingswood,babylabkingswood:mb8806,4,4,3,hpp,441,14.48870636550308,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,20,15,NA,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.334,17.2,12.866
babylabkingswood,mb8823_babylabkingswood,babylabkingswood:mb8823,1,4,4,hpp,388,12.747433264887064,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,19,16,NA,NA,NA,NA,NA,NA,NA,monolingual,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.757,4.823,-3.9339999999999993
cdcceu,mb1_cdcceu,cdcceu:mb1,1,4,4,eyetracking,419,13.765913757700206,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,NA,NA,0,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.57,5.288,-12.282
cdcceu,mb2_cdcceu,cdcceu:mb2,2,4,4,eyetracking,371,12.188911704312115,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,NA,NA,0,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.168,3.348,1.1799999999999997
cdcceu,mb25_cdcceu,cdcceu:mb25,1,4,4,eyetracking,396,13.010266940451745,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,17,17,0,NA,NA,NA,NA,NA,NA,monolingual,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.496,NA
cdcceu,mb26_cdcceu,cdcceu:mb26,2,4,4,eyetracking,372,12.2217659137577,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,28,24,NA,NA,NA,NA,NA,NA,NA,monolingual,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.096,3.468,-11.628
cdcceu,mb3_cdcceu,cdcceu:mb3,3,4,3,eyetracking,446,14.652977412731007,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,13,11,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.93,14.796,6.866
cdcceu,mb32_cdcceu,cdcceu:mb32,2,4,4,eyetracking,412,13.535934291581109,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,19,15,0,NA,NA,NA,NA,NA,NA,monolingual,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.926,4.424,-3.502
cdcceu,mb33_cdcceu,cdcceu:mb33,3,4,3,eyetracking,372,12.2217659137577,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,20,19,0,NA,NA,NA,NA,NA,NA,monolingual,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.572,6.92,4.348
cdcceu,mb34_cdcceu,cdcceu:mb34,4,4,3,eyetracking,377,12.386036960985626,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,16,17,0,NA,NA,NA,NA,NA,NA,monolingual,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,18,9.9
cdcceu,mb36_cdcceu,cdcceu:mb36,1,4,4,eyetracking,440,14.455852156057494,12-15 mo,FALSE,F,FALSE,FALSE,FALSE,M,15,12,0,NA,NA,NA,NA,NA,NA,monolingual,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.104,15.87,10.765999999999998
cdcceu,mb38_cdcceu,cdcceu:mb38,3,4,3,eyetracking,379,12.451745379876797,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,NA,22,NA,0,NA,NA,NA,NA,NA,NA,monolingual,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.258,17.184,1.926000000000002
cdcceu,mb4_cdcceu,cdcceu:mb4,4,4,3,eyetracking,446,14.652977412731007,12-15 mo,FALSE,M,FALSE,FALSE,FALSE,M,13,11,NA,NA,NA,NA,NA,NA,NA,monolingual,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.584,3.368,-14.216
infantcogubc,aw15_infantcogubc,infantcogubc:aw15,4,4,3,eyetracking,245,8.049281314168377,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA
infantcogubc,c12_infantcogubc,infantcogubc:c12,1,4,4,eyetracking,227,7.457905544147844,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.54,17.16,1.620000000000001
infantcogubc,gh14_infantcogubc,infantcogubc:gh14,3,4,3,eyetracking,220,7.227926078028747,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.21,NA,NA
infantcogubc,jr20_infantcogubc,infantcogubc:jr20,1,4,4,eyetracking,212,6.965092402464066,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,20,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA
infantcogubc,oj10_infantcogubc,infantcogubc:oj10,3,4,3,eyetracking,224,7.359342915811088,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,12,14,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA
infantcogubc,qo11_infantcogubc,infantcogubc:qo11,4,4,3,eyetracking,210,6.899383983572895,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71,6.48,0.7700000000000005
infantcogubc,sl05_infantcogubc,infantcogubc:sl05,2,4,4,eyetracking,231,7.5893223819301845,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,2.69,0.029999999999999805
infantcogubc,ss09_infantcogubc,infantcogubc:ss09,2,4,4,eyetracking,213,6.997946611909651,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.71,5.23,-1.4799999999999995
infantcogubc,th17_infantcogubc,infantcogubc:th17,2,4,4,eyetracking,251,8.24640657084189,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.64,3.64,-1.9999999999999996
infantcogubc,vd18_infantcogubc,infantcogubc:vd18,3,4,3,eyetracking,193,6.3408624229979464,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37,7.66,3.29
infantstudiesubc,mbm1_infantstudiesubc,infantstudiesubc:mbm1,1,4,4,hpp,238,7.819301848049282,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.635966667,2.635966667,0
infantstudiesubc,mbm10_infantstudiesubc,infantstudiesubc:mbm10,2,4,3,hpp,227,7.457905544147844,6-9 mo,TRUE,M,TRUE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.969633333,6.7067,3.7370666669999997
infantstudiesubc,mbm11_infantstudiesubc,infantstudiesubc:mbm11,3,4,3,hpp,189,6.209445585215605,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.435766667,2.002,-0.43376666700000044
infantstudiesubc,mbm13_infantstudiesubc,infantstudiesubc:mbm13,1,4,4,hpp,208,6.833675564681725,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.842166667,4.838166667,-4.0040000000000004
infantstudiesubc,mbm14_infantstudiesubc,infantstudiesubc:mbm14,2,4,4,hpp,232,7.62217659137577,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,14,12,NA,NA,NA,NA,NA,NA,NA,monolingual,14,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1021,3.069733333,0.9676333329999998
infantstudiesubc,mbm15_infantstudiesubc,infantstudiesubc:mbm15,3,4,3,hpp,249,8.180698151950718,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7077,7.974633333,0.2669333329999999
infantstudiesubc,mbm17_infantstudiesubc,infantstudiesubc:mbm17,1,4,4,hpp,230,7.5564681724846,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9099,9.542866667,-0.3670333330000002
infantstudiesubc,mbm19_infantstudiesubc,infantstudiesubc:mbm19,3,4,3,hpp,255,8.37782340862423,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,18,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.336666667,3.2032,-0.13346666699999998
infantstudiesubc,mbm2_infantstudiesubc,infantstudiesubc:mbm2,2,4,4,hpp,236,7.753593429158111,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.38103333,2.869533333,-11.511499997
infantstudiesubc,mbm21_infantstudiesubc,infantstudiesubc:mbm21,4,4,3,hpp,262,8.607802874743326,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3043,13.64693333,9.34263333
infantstudiesubc,mbm23_infantstudiesubc,infantstudiesubc:mbm23,4,4,3,hpp,199,6.537987679671458,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,19,16,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA
infantstudiesubc,mbm24_infantstudiesubc,infantstudiesubc:mbm24,2,4,4,hpp,198,6.505133470225872,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.170833333,2.4024,-1.768433333
infantstudiesubc,mbm25_infantstudiesubc,infantstudiesubc:mbm25,2,4,4,hpp,219,7.195071868583162,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,F,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.87953333,16.68333333,3.8038000000000007
infantstudiesubc,mbm3_infantstudiesubc,infantstudiesubc:mbm3,3,4,3,hpp,199,6.537987679671458,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,19,19,NA,NA,NA,NA,NA,NA,NA,monolingual,19,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7057,9.376033333,3.6703333330000003
infantstudiesubc,mbm4_infantstudiesubc,infantstudiesubc:mbm4,4,4,3,hpp,237,7.786447638603696,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,monolingual,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.335666667,5.772433333,3.4367666660000005
infantstudiesubc,mbm5_infantstudiesubc,infantstudiesubc:mbm5,1,4,4,hpp,213,6.997946611909651,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,14,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.336666667,4.0343,0.6976333330000002
infantstudiesubc,mbm7_infantstudiesubc,infantstudiesubc:mbm7,3,4,3,hpp,228,7.490759753593429,6-9 mo,TRUE,M,TRUE,FALSE,FALSE,M,16,19,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2042,11.24456667,7.040366669999999
infantstudiesubc,mbm8_infantstudiesubc,infantstudiesubc:mbm8,4,4,3,hpp,253,8.31211498973306,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.07773333,12.7127,1.6349666700000007
infantstudiesubc,mbm9_infantstudiesubc,infantstudiesubc:mbm9,4,4,4,hpp,257,8.4435318275154,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.84916667,6.139466667,-9.709700003000002
irlconcordia,mb12s02_irlconcordia,irlconcordia:mb12s02,3,4,3,eyetracking,397,13.043121149897331,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,11,11,NA,NA,NA,NA,NA,NA,NA,monolingual,11,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.88,10.91,5.03
irlconcordia,mb12s04_irlconcordia,irlconcordia:mb12s04,1,4,4,eyetracking,373,12.254620123203285,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,12,12,NA,NA,NA,NA,NA,NA,NA,monolingual,12,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6.62,4.220000000000001
irlconcordia,mb12s11_irlconcordia,irlconcordia:mb12s11,4,4,3,eyetracking,388,12.747433264887064,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,6.68,4.289999999999999
irlconcordia,mb12s29_irlconcordia,irlconcordia:mb12s29,3,4,3,eyetracking,397,13.043121149897331,12-15 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,16,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,17.91,7.8100000000000005
irlconcordia,mb12s31_irlconcordia,irlconcordia:mb12s31,3,4,3,eyetracking,380,12.484599589322382,12-15 mo,TRUE,F,FALSE,FALSE,FALSE,M,18,16,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,14.31,11.21
irlconcordia,mb6s01_irlconcordia,irlconcordia:mb6s01,1,4,4,eyetracking,229,7.523613963039014,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,16,15,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.21,3.38,-0.8300000000000001
irlconcordia,mb6s03_irlconcordia,irlconcordia:mb6s03,4,4,3,eyetracking,220,7.227926078028747,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,12,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2.86,0.20999999999999996
irlconcordia,mb6s05_irlconcordia,irlconcordia:mb6s05,3,4,3,eyetracking,208,6.833675564681725,6-9 mo,TRUE,F,FALSE,FALSE,FALSE,M,16,22,NA,NA,NA,NA,NA,NA,NA,monolingual,16,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.48,3.96,1.48
irlconcordia,mb6s07_irlconcordia,irlconcordia:mb6s07,2,4,4,eyetracking,255,8.37782340862423,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,22,12,NA,NA,NA,NA,NA,NA,NA,monolingual,22,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.19,3.34,-0.8500000000000005
irlconcordia,mb6s09_irlconcordia,irlconcordia:mb6s09,4,4,3,eyetracking,202,6.636550308008213,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,18,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43,13.88,10.450000000000001
irlconcordia,mb6s10_irlconcordia,irlconcordia:mb6s10,1,4,4,eyetracking,255,8.37782340862423,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,3.81,0.8500000000000001
irlconcordia,mb6s17_irlconcordia,irlconcordia:mb6s17,2,4,4,eyetracking,200,6.570841889117043,6-9 mo,TRUE,M,FALSE,FALSE,FALSE,M,18,13,NA,NA,NA,NA,NA,NA,NA,monolingual,18,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.84,8.49,-4.35
